Customer ID,Customer Name,Office Name,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,OFFER RECC,Email Address,Sent,F/U Sent
2095,RICHLAND PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,synergyebill11@conservice.com,,
2099,BRISCOE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,thebriscoemgr@greystar.com,,
2103,MARTHAS VINEYARD PLACE,Ecoteam DFW,,,,,,,,,,Offer FPCO,jimmie.vera@assetliving.com,,
2106,VANDERBILT CONDOS,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
2108,BELLAIRE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,,,
2112,GRAPEVINE LAND HOLDINGS,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
2117,LARK AUSTIN,Ecoteam Austin,,,,,,,,,,Offer FPCO,live@larkaustin.com,,
2119,A COUNTRY PLACE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,,,
2121,AUTUMN CHASE OF SAN MARCOS,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,,,
2126,QUAIL RIDGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,QUAILRIDGE@BLAZERREALESTATE.COM,,
2128,CONLEY APTS,Ecoteam Austin,,,,,,,,,,Offer FPCO,theconleycm@porticopm.com,,
2129,COLONIA TEPEYAC,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,coloniatepeyac@markgroup.net,,
2130,SARATOGA,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,saratoga@maderaresidential.com,,
2132,TICKNOR TERRACE,Ecoteam DFW,,,,,,,,,,Offer FPCO,ticknormanager@uaginc.com,,
2134,CANNON SOUTH,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
2135,WOODWILLOW TOWNHOMES,Ecoteam Austin,,,,,,,,,,Offer FPCO,woodwillowtownhomes@gmail.com,,
2138,ICON,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,invoices@bellairemultifamily.com,,
2139,LAKESIDE ROW,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,lakesiderowamgr@greystar.com,,
2140,RAVENEAUX,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,INVOICES@COTTONWOODRES.COM,,
2141,PIONEER HILL,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,leasing@pioneerhillluxury.com,,
2143,HERITAGE SENIORS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,HERITAGE55@BLAZERREALESTATE.COM,,
2144,VICTORIA PARK,Ecoteam Hou,,,,,,,,,,Offer FPCO,"victoriapark@indusmgmt.com,elizabeth.ortiz@indusmgmt.com",,
2152,TOSCANA AT SONTERRA,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,toscana@zrsmanagment.com,,
2156,MONET,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,pm.monet@ave5apt.com,,
2158,EIGHTEEN51 BRINKER,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,,,
2171,SANGRIA PARK,Ecoteam Austin,,,,,,,,,,Offer FPCO,snpman@lynd.com,,
2180,ORION,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,bbordelo@resprop.com,,
2186,ALDERS ROCKWALL,Ecoteam DFW,,,,,,,,,,Offer FPCO,j1476.manager1@capstonemanagement.com,,
2187,CAMPANILE ON COMMERCE,Ecoteam Hou,,,,,,,,,,Offer FPCO,justicepark@blazerrealestate.com,,
2191,PARK AT WOODLAND TRAILS,Ecoteam Hou,,,,,,,,,,Offer FPCO,pwt@boydlegacy.com,,
2196,BEL AIR ON 16TH,Ecoteam DFW,,,,,,,,,,Offer FPCO,maria.mandujano@americancommunities.com,,
2202,CENTERVILLE POINTE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,centerville@burlingtoncapital.com,,
2210,STELLA SHADOWCREEK RANCH,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,stellashadowcreek@rpmliving.com,,
2218,CYPRESS CREEK AT PARKER BLVD,Ecoteam DFW,,,,,,,,,,Offer FPCO,manager.ccpb@bonnercarrington.com,,
2222,BRIXTON SOUTH SHORE,Ecoteam Austin,,,,,,,,,,Offer FPCO,brixtonsouthshore@rpmliving.com,,
2223,44 SOUTH,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,44south@cwsapartments.com,,
2229,SHANNON CREEK,Ecoteam DFW,,,,,,,,,,Offer FPCO,"shannoncreek@valiantresidential.com,shannoncreekmgr@valiantresidential.com",,
2231,HORIZON AT RIDGEVIEW,Ecoteam DFW,,,,,,,,,,Offer FPCO,pm.horizonridgeview@avenue5apt.com,,
2232,VOGUE,Ecoteam Hou,,,,,,,,,,Offer FPCO,wendyzhang2@hotmail.com,,
2236,LAUREL,Ecoteam Austin,,,,,,,,,,Offer FPCO,laurelapartments.mgr@greystar.com,,
2237,FLATS ON MILL,Ecoteam DFW,,,,,,,,,,Offer FPCO,dallen@alvmapts.com,,
2238,TORRE,Ecoteam Austin,,,,,,,,,,Offer FPCO,info@torreatx.com,,
2244,ELLA PARKSIDE,Ecoteam Austin,,,,,,,,,,Offer FPCO,ellaparkside@valiantresidential.com,,
2251,HARTWOOD AT BRIARWEST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,dcapistran@blazerrealestate.com,,
2254,VOLUME,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,volume@rpmliving.com,,
2257,LANGFORD BY ARIUM,Ecoteam DFW,,,,,,,,,,Offer FPCO,eric.Hernandez@rpmliving.com,,
2259,CENTRO STUDIO HOMES,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,,,
2262,404 BORDER,Ecoteam DFW,,,,,,,,,,Offer FPCO,404border_mgr@tiptongroup.com,,
2264,COOPER GLEN,Ecoteam DFW,,,,,,,,,,Offer FPCO,cooperdenton_mgr@tiptongroup.com,,
2266,CULLEN OAKS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cullenoaks@americancampus.com,,
2277,CEDAR GLEN,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,cedarglen@rockwoodmultifamily.com,,
2300,MORGAN,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,morgan.pm@cafmanagement.com,,
2301,RICHLAND LIVING,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,rldman@lynd.com,,
2302,MADERA AT LEFTBANK,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,"nstarkey@maderaresidential.com,MADERARESIDENTIAL@AVIDBILL.COM,jcallahan@maderaresidential.com,MADERARESIDENTIAL@AVIDBILL.COM",,
2305,STANDARD AT AUSTIN,Ecoteam Austin,,,,,,,,,,Offer FPCO,info@thestandardaustin.com,,
2314,RESIDENCES SALTILLO,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,residencesatsaltillo@lincolnapts.com,,
2324,TOWN CENTER CROSSING,Ecoteam Hou,,,,,,,,,,Offer FPCO,REDWOODINVOICES@OPSTECHNOLOGY.COM,,
2331,EASTON HILLS,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,eastonhills@urbanflats.com,,
2337,MARIPOSA FLATS,Ecoteam Austin,,,,,,,,,,Offer FPCO,anna@urbanflats.com,,
2342,BR - BROOK VIEW,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,,,
2343,BR,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,axiom@bobrossrealty.com,,
2345,BR,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,,,
2346,BR - HILL COUNTRY TH,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,brr2@bobrossrealty.com,,
2347,BR,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,,,
2349,HERSCHEL,Ecoteam DFW,,,,,,,,,,Offer FPCO,herschel@greystar.com,,
2359,LONGSPUR CROSSING,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,xln@westdale.com,,
2363,23 HUNDRED AT RIDGEVIEW,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,2300ridgeview@alapts.com,,
2370,TENISON AT WHITE ROCK,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,tenison@maderaresidential.com,,
2372,LAKEPOINTE RESIDENCES,Ecoteam DFW,,,,,,,,,,Offer FPCO,lakepointe@tiptongroup.com,,
2382,CITADEL AT LOOKOUT,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,citadelatlookout@greystar.com,,
2384,TACARA AT CROSSWINDS,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,tacaracwmgr@greystar.com,,
2385,TIDES ON GREEN OAKS,Ecoteam DFW,,,,,,,,,,Offer FPCO,"james.hollins@fpimgt.com,greenoaksmanager@robinsongroupre.com",,
2398,HARDY OAKS PLACE,Ecoteam Hou,,,,,,,,,,Offer FPCO,Nick@cratx.net,,
2405,OAKS LEWISVILLE,Ecoteam DFW,,,,,,,,,,Offer FPCO,jbuckley@dayrise.com,,
2406,LENNOX,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,lennox@djetexas.com,,
2412,SPRINGS AT SUNFIELD,Ecoteam Austin,,,,,,,,,,Offer FPCO,sunfield-officeemail@cproperties.com,,
2413,ICONIC AT SHOAL CREEK,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,chelsea.george@cscapartments.com,,
2424,PALACE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,palmgr@karyamanagement.com,,
2425,SOUTH MEADOWS,Ecoteam DFW,,,,,,,,,,Offer FPCO,southmeadows@myapartmenthome.com,,
2426,QUAIL CROSSING,Ecoteam DFW,,,,,,,,,,Offer FPCO,quailcrossing@myapartmenthome.com,,
2428,TRADE WINDS - D,Ecoteam DFW,,,,,,,,,,Offer FPCO,tramgr@karyamanagement.com,,
2430,GATEWAY CEDARS,Ecoteam DFW,,,,,,,,,,Offer FPCO,gatewaycedars@myapartmenthome.com,,
2431,ASHWOOD PARK,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,ashwoodpark@myapartmenthome.com,,
2432,INTERLACE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,intmgr@karyamanagement.com,,
2433,RISE SKYLINE,Ecoteam DFW,,,,,,,,,,Offer FPCO,riseskylinemgr@rise48communities.com,,
2434,RISE AT TOWN EAST,Ecoteam DFW,,,,,,,,,,Offer FPCO,RISETOWNEASTMGR@RISE48COMMUNITIES.COM,,
2436,VALLEY CREEK,Ecoteam DFW,,,,,,,,,,Offer FPCO,valleycreek@myapartmenthome.com,,
2437,CROSSINGS ON MARSH,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,crossings@myapartmenthome.com,,
2439,STELLA,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,"surleasing2@karyamanagement.com,PAYLREG-REGULAR@YARDIFS.COM",,
2442,LIVING OAKS,Ecoteam DFW,,,,,,,,,,Offer FPCO,livingoaks@myapartmenthome.com,,
2443,CHAPARRAL,Ecoteam DFW,,,,,,,,,,Offer FPCO,sthompson@karyamanagement.com,,
2444,2704 CDMX,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,2704mgr@karyamanagement.com,,
2445,SOLARIUM,Ecoteam DFW,,,,,,,,,,Offer FPCO,solarium@myapartmenthome.com,,
2446,BELLA VIDA,Ecoteam DFW,,,,,,,,,,Offer FPCO,belasstmgr@karyamanagement.com,,
2447,RIVERWALK FLATS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,inforiverwalk@nemanagement.net,,
2449,EDGE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,edge_mgr@tiptongroup.com,,
2454,LA MIRAGE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,lamiragemgr@valiantresidential.com,,
2456,ESTATES AT CANYON RIDGE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,estatesatcanyonridge@rpmliving.com,,
2457,VILLAS ON RIO,Ecoteam Austin,,,,,,,,,,Offer FPCO,villasonrio@peakmade.com,,
2458,HARTWOOD AT WEST LITTLE YORK,Ecoteam Hou,,,,,,,,,,Offer FPCO,hartwood-wly@blazerrealestate.com,,
2460,TIDES ON PARK LANE,Ecoteam DFW,,,,,,,,,,Offer FPCO,iris.palacios@rpmliving.com,,
2461,GARRISON,Ecoteam Austin,,,,,,,,,,Offer FPCO,shawn@urbanflats.com,,
2464,SUNSTONE VILLAGE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,apritchett@allurelife.com,,
2467,BRADEN ON FIFTH,Ecoteam DFW,,,,,,,,,,Offer FPCO,"mfoster@maderaresidential.com,MADERARESIDENTIAL@AVIDBILL.COM",,
2471,LEXINGTON AT CHAMPIONS,Ecoteam Hou,,,,,,,,,,Offer FPCO,LEXINGTON@PARAWESTMANAGEMENT.COM,,
2475,LAKE COLONY,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,MADERARESIDENTIAL@AVIDBILL.COM,,
2476,ARMSTRONG AT KNOX,Ecoteam DFW,,,,,,,,,,Offer FPCO,"armstrong@maderaresidential.com,bdoody@maderaresidential.com",,
2477,EASTSIDE STATION,Ecoteam Austin,,,,,,,,,,Offer FPCO,eastsidestation@bellpartnersinc.com,,
2478,ALEXI WILLOWBEND,Ecoteam DFW,,,,,,,,,,Offer FPCO,liglesias@resprop.com,,
2484,ALEXAN WATERLOO,Ecoteam Austin,,,,,,,,,,Offer FPCO,leasing@alexanwaterloo.com,,
2496,AMBER VISTA,Ecoteam DFW,,,,,,,,,,Offer FPCO,ambervistamanager@darcorp.net,,
2499,HERITAGE CROSSING,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager.heritage@dmacompanies.com,,
2500,PROSE MANOR,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,prosemanor@greystar.com,,
2503,DILLON,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
2515,BARCELO,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,liveatbarcelo_mgr@gvamgt.com,,
2516,MELIA,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,MeliaManager@irliving.com,,
2522,LANDING,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
2523,FOXFIRE,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
2524,EUREKA VILLAGE,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
2525,FOUR HORSEMAN,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
2533,BARCELONA LOFTS,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,leasing@thebarcelonalofts.com,,
2537,BOARDWALK RESEARCH,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,boardwalkresearch@greystar.com,,
2538,SIERRA HEIGHTS,Ecoteam DFW,,,,,,,,,,Offer FPCO,jessica@amrreit.com,,
2539,1155 BARTON SPRINGS,Ecoteam Austin,,,,,,,,,,Offer FPCO,1155bartonsprings@greystar.com,,
2545,OLTERA IN SOEAST,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,olteraatatxmgr@greystar.com,,
2546,TIDES ON ESPERANZA,Ecoteam DFW,,,,,,,,,,Offer FPCO,mgr.linear@presidiumre.com,,
2550,VILLAGES AT TURTLE ROCK,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,villagesattr@greystar.com,,
2551,AXIS 3700,Ecoteam DFW,,,,,,,,,,Offer FPCO,erikah@bes.com,,
2556,LOWELL AT MUELLER,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,"rosa.williams@rpmliving.com,AP@RPMLIVING.COM",,
2560,ASCENT AT NORTHGATE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,88043.Manager1@capstonemanagement.com,,
2562,SUMMIT AT SALADO CREEK,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,summitsc@maderaresidential.com,,
2564,LONE OAK,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,loneoakleasing@greystar.com,,
2565,STANDARD AT LEGACY,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,thestandard@bes.com,,
2568,AVERY OAKS,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,averyoaks@jciresidential.com,,
2570,BOWEN,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
2576,HIGHLAND RIDGE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,highlandleasing@kairoi.com,,
2585,TIDES AT NORTH DALLAS,Ecoteam DFW,,,,,,,,,,Offer FPCO,"melaine.carlisle@fpimgt.com,invoices@fpimgt.com",,
2589,WOODLAND HILLS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,woodlandhills@lumacorp.com,,
2590,WHISPERING WINDS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"whisperingwinds@rpmliving.com,bobby.sullivan@rpmliving.com",,
2592,CASHEL SPRINGS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tammy.dennis@rpmliving.com,,
2598,AVERY,Ecoteam DFW,,,,,,,,,,Offer FPCO,"theavery@cwsapartments.com,manager@averylewisville.com",,
2603,LOCHLEY,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,"thelochley@maderaresidential.com,Maderaresidential@avidbill.com",,
2604,MISSION FAIRWAYS,Ecoteam DFW,,,,,,,,,,Offer FPCO,"missionfairways@maderaresidential.com,MADERARESIDENTIAL@AVIDBILL.COM",,
2605,BARROW,Ecoteam DFW,,,,,,,,,,Offer FPCO,windsorcourt@highmarkres.com,,
2606,WOODLYN,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,woodlyn@maderaresidential.com,,
2607,OAKLYN,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,oaklyn@maderaresidential.com,,
2608,SUNSET RIDGE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,"rent@sunsetridgeofalmoheights.com,SWATT@MORNINGSIDEUSA.COM",,
2609,HUNTERS GLEN,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,huntersglen@maderaresidential.com,,
2610,MISSION ROCKWALL,Ecoteam DFW,,,,,,,,,,Offer FPCO,vcotton@maderaresidential.com,,
2612,PRESIDIO AT RIVER EAST,Ecoteam DFW,,,,,,,,,,Offer FPCO,presidiorivereast@avenue5apt.com,,
2616,EMORY,Ecoteam Austin,,,,,,,,,,Offer FPCO,ap@rpmliving.com,,
2621,BARSTOW - Lincoln Oaks(listed on website),Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,AP@RPMLIVING.COM,,
2622,VIBE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,vibemgr@valiantresidential.com,,
2626,WEST 7TH,Ecoteam DFW,,,,,,,,,,Offer FPCO,mgmt@modapartments.com,,
2637,AGAVE AZUL BOULDER,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,mgragave@astraresidential.com,,
2642,COLLECTION LADY BIRD LAKE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,ladybirdlakemgr@irliving.com,,
2647,POLK VILLAS,Ecoteam DFW,,,,,,,,,,Offer FPCO,mdelatorre@hudsonhenleyproperties.com,,
2654,ELIZABETH GARDENS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,ticknor.terrace@yahoo.com,,
2656,HORIZON AT PREMIER,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,premier@avenue5apt.com,,
2658,POLARIS ON THE PARK,Ecoteam Austin,,,,,,,,,,Offer FPCO,"eric@urbanflats.com,tbass@ecoteam.com",,
2661,VERANDAS AT SHAVANO,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,verandasmgr@valiantresidential.com,,
2664,STEEPLE CHASE FARMS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,CM@STEEPLECHASESHERMAN.COM,,
2667,FATH PROPERTY PEST CONTROL,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
2671,SIENA ROUND ROCK,Ecoteam Austin,,,,,,,,,,Offer FPCO,sienaroundrock@assetliving.com,,
2681,RESERVE AT LONE OAK,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,loneoak_mgr@gvamgt.com,,
2682,SAPPHIRE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,manager@sapphiresanantonio.com,,
2686,WATER OAK,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,wateroak@jciresidential.com,,
2689,VILLA ENCANTO,Ecoteam DFW,,,,,,,,,,Offer FPCO,jdeleon@walkerholder.com,,
2690,SKYVIEW NORTH,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,skyviewnorthmgr@valiantresidential.com,,
2691,THREE60 NORTH,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,,,
2692,CHLOE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,thechloemgr@greystar.com,,
2693,NORTHERN CROSS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,leasing@northerncrossapts.com,,
2695,NOAH,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,"noah@trinityresidential.com,ebony.mcclain@trinityresidential.com",,
2697,14500 CORPUS CHRISTI,Ecoteam Hou,,,,,,,,,,Offer FPCO,goldwrightinvestment@gmail.com,,
2698,15TH STREET FLATS,Ecoteam Hou,,,,,,,,,,Offer FPCO,15thstreetflats@rpmliving.com,,
2699,2400 MCCUE,Ecoteam Hou,,,,,,,,,,Offer FPCO,mgr@2400mccuecondos.com,,
2701,3737 HILLCROFT,Ecoteam Hou,,,,,,,,,,Offer FPCO,3737hillcroftcpm@gmail.com,,
2706,5755 HERMANN PARK,Ecoteam Hou,,,,,,,,,,Offer FPCO,pm.5755@syncre.com,,
2708,710 LOGGIN APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,logginscourtapts@yahoo.com,,
2710,7970 GRAND,Ecoteam Hou,,,,,,,,,,Offer FPCO,7970.mgr@adaracommunities.com,,
2714,ACRE VILLA,Ecoteam Hou,,,,,,,,,,Offer FPCO,ACRE.VILLA@YAHOO.COM,,
2717,AIRPORT CROSSING,Ecoteam Hou,,,,,,,,,,Offer FPCO,maria.ortiz2@assetliviing.com,,
2718,ALBION,Ecoteam Hou,,,,,,,,,,Offer FPCO,albion.manager@villaserenacommunities.com,,
2720,ALISTER GALLERIA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,AlisterGalleria@millcreekplaces.com,,
2724,ANATOLE AT THE PINES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,anatolepinesmanager@1stchoiceinc.com,,
2727,ARCADIA AT WESTHEIMER,Ecoteam Hou,,,,,,,,,,Offer FPCO,mgr.arcadia@gpi-management.com,,
2728,ARDEN AT WESTCHASE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"ardenwestchasemgr@valiantresidential.com,ardenwestchaseasst@valiantresidential.com",,
2729,ARDEN TERRACE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,ardenterracemgr@valiantresidential.com,,
2730,ARELLA FOREST AT WOODLAND,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,forest.mgr@adaracommunities.com,,
2731,ARTESIAN WESTHEIMER,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sofia@artesianonwestheimer.com,,
2733,ASHLEY SQUARE,Ecoteam Hou,,,,,,,,,,Offer FPCO,WINDSWEPT_ASHLEY@YAHOO.COM,,
2735,ASTON AT CINCO RANCH,Ecoteam Hou,,,,,,,,,,Offer FPCO,astonatcincoranch@waterton.com,,
2739,AVALON AT GULF GATE,Ecoteam Hou,,,,,,,,,,Offer FPCO,waynesellshouses@gmail.com,,
2740,AVALON SQUARE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,avalon@peakrealestatemanagement.com,,
2741,AVALON VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@avalonvillageth.com,,
2742,AVENUES AT CYPRESS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cypress@pacapts.com,,
2743,AVENUES AT NORTHPOINTE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,northpointe.mgr@pacapts.com,,
2746,BANYAN BAY,Ecoteam Hou,,,,,,,,,,Offer FPCO,banyanbay@galileeequity.com,,
2750,BANYAN TREES AT MEMORIAL,Ecoteam Hou,,,,,,,,,,Offer FPCO,cfketcher@arrowstargroup.com,,
2751,BATESWOOD MANOR,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,rbbcmgr@raamco.com,,
2752,BAY OAKS APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,boamgr@karyamanagement.com,,
2755,BAYOU VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,bayouvillage@galileeequity.com,,
2756,BAYPOINTE MANOR,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,baypointe@rentfrontier.com,,
2758,BAYSHORE TOWERS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@bayshoretowersapts.com,,
2759,BEACON HILL,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,beacon.hill@guardstonepm.com,,
2761,BEDFORD APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,debby.l@bmimanagement.com,,
2763,BELDON APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,leza.g@bmimanagement.com,,
2764,ARCATA TOWNHOMES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,arcata.mgmt@hillcapequity.com,,
2765,BELLAIRE SILK,Ecoteam Hou,,,,,,,,,,Offer FPCO,m.trevino@westplaza.com,,
2767,BELLERIVE,Ecoteam Hou,,,,,,,,,,Offer FPCO,bellerivemanager@Jallenmgmt.com,,
2768,BELLROCK MARKET STATION,Ecoteam Hou,,,,,,,,,,Offer FPCO,bellrockmarketstationamgr@greystar.com,,
2769,BELLROCK SAWYER YARDS,Ecoteam Hou,,,,,,,,,,Offer FPCO,mjacinto@livebellrock.com,,
2771,BERKSHIRE JONES FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,kpherigo@berkshireresi.com,,
2776,BRAZOS CROSSING,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,bzmanager@stmkmgmt.com,,
2777,BRENTWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,brentwood@oakleafmgmt.com,,
2778,BRETON MILL,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,bretonmill@adaracommunities.com,,
2779,BRIAR PARK,Ecoteam Hou,,,,,,,,,,Offer FPCO,,,
2782,BRIARWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,bwdmgr@richdale.com,,
2783,BRIDGESTONE,Ecoteam Hou,,,,,,,,,,Offer FPCO,bridgestoneapartments@yahoo.com,,
2784,BRIGHTON OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,rbbcmgr@raamco.com,,
2789,BROADWATER,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,bwmgr@raamco.com,,
2791,BROOKHOLLOW,Ecoteam Hou,,,,,,,,,,Offer FPCO,pineridgemanager@hotmail.com,,
2794,BROOKSHIRE VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,brookshirevillageapts@consolidated.net,,
2800,CAPEWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,capewoodapts@gmail.com,,
2801,CAPTAINS LANDING,Ecoteam Hou,,,,,,,,,,Offer FPCO,jennifer.bayne@bhmanagement.com,,
2803,CARLISLE,Ecoteam Hou,,,,,,,,,,Offer FPCO,carlisle@thecarlisleapts.com,,
